# HYG Database v4.1 subset: -1 <= visual magnitude <= 6.0
# Source: https://github.com/astronexus/HYG-Database
# License: CC BY-SA 4.0; see THIRD_PARTY_HYG.txt
ra_deg,dec_deg,mag,hip,name
260.1648000,32.4677430,5.38,84862,
277.4207550,-1.9853080,5.38,90642,
278.4862350,52.3535170,5.38,91013,
279.1159650,9.1224910,5.38,91217,
281.8706250,-5.7051470,5.38,92202,
289.0905900,-45.4660330,5.38,94712,
297.6949350,-10.7635120,5.38,97650,
301.5908250,35.9724680,5.38,99031,
307.0603050,81.4227080,5.38,100965,
315.2955300,46.1557730,5.38,103732,
321.0399750,-20.8518690,5.38,105665,
332.7910350,50.8233930,5.38,109521,
15.7049550,-46.3973110,5.39,4890,
42.4757400,-27.9419810,5.39,13202,
58.9923600,47.8714200,5.39,18396,
62.7077550,26.4809520,5.39,19513,
71.1076200,11.1461370,5.39,22044,
74.9602200,-10.2633250,5.39,23221,
94.2775800,9.9423900,5.39,29850,
101.7195000,-51.2656670,5.39,32494,
102.2405700,-15.1447260,5.39,32677,
121.1965200,79.4796120,5.39,39538,
142.8850650,35.1032730,5.39,46735,
171.0096900,1.4077650,5.39,55650,
173.4050550,-40.5866370,5.39,56391,
219.3339900,-46.1334390,5.39,71500,
219.7093350,44.4045000,5.39,71618,
236.5234950,-1.8041930,5.39,77227,
240.2611800,33.3035090,5.39,78459,
242.4604950,-3.4667290,5.39,79195,
253.7298600,20.9584880,5.39,82764,
260.5244850,-70.1232080,5.39,84979,
275.0366250,-15.8316970,5.39,89851,
285.0569850,50.5334660,5.39,93299,
293.7121950,29.4629540,5.39,96302,
297.3554100,-72.5033780,5.39,97534,
308.4876750,13.0272550,5.39,101483,
321.9168900,27.6085930,5.39,105966,
347.5060800,9.8220820,5.39,114389,
15.7605750,-4.8366010,5.40,4914,
40.6389750,-50.8002940,5.40,12653,
57.3071400,70.8710500,5.40,17854,
65.4484050,60.7356250,5.40,20376,
67.6556700,13.7244020,5.40,21036,
81.7920600,17.9622160,5.40,25499,
84.6586950,30.4924120,5.40,26536,
99.1368150,38.4455000,5.40,31579,
110.7529050,-31.9237810,5.40,35795,
133.5613650,30.5791150,5.40,43721,
142.1141700,9.0567780,5.40,46454,
142.1666250,45.6014830,5.40,46471,Intercrus
143.9150100,35.8101330,5.40,47080,
168.4398000,-0.0695020,5.40,54849,
202.1130450,59.9457870,5.40,65728,
216.6140250,19.2269000,5.40,70602,
232.8784200,-73.3895910,5.40,76013,
245.6217450,33.7034780,5.40,80214,
246.1656900,-29.7046630,5.40,80399,
250.3223550,31.6012070,5.40,,
281.2381500,-39.6861880,5.40,91989,
285.7270800,-3.6989870,5.40,93526,
286.2298650,53.3966540,5.40,93713,
286.2403050,-4.0314200,5.40,93717,
301.3866600,61.9954200,5.40,98962,
318.6208650,10.0060940,5.40,,
319.4886900,-17.9851380,5.40,105143,
2.8934100,-27.7997370,5.41,930,
11.3216100,55.2213960,5.41,3544,
23.9956950,-15.4001830,5.41,7450,
102.8624250,-70.9634110,5.41,32912,
106.6698600,-11.2940140,5.41,34301,
110.8828950,-32.2020670,5.41,35855,
112.2737400,-38.8120650,5.41,36363,
115.3159050,-38.5335320,5.41,37450,
189.4261350,-27.1388880,5.41,61621,
206.8557900,-17.8598390,5.41,67288,
214.8178200,13.0042990,5.41,69989,
236.0183400,-15.6728340,5.41,77060,
238.4827650,-23.9780940,5.41,77859,
247.1415900,0.6650020,5.41,80693,
257.0086050,35.9351740,5.41,83838,
262.2069000,0.3306250,5.41,85537,
274.7897400,7.2597670,5.41,89772,
275.5362450,23.2851760,5.41,90023,
279.1555950,33.4690360,5.41,91235,
294.8603400,42.8182780,5.41,96693,
297.6866250,-59.1936670,5.41,97646,
310.5526200,50.3400300,5.41,102177,
312.3259950,-68.7765210,5.41,102773,
318.3221850,-27.6193330,5.41,104750,
2.3377650,-27.9879280,5.42,761,
7.1104050,-39.9150020,5.42,2240,
11.9417850,74.8475730,5.42,3721,
19.1512050,-2.5003680,5.42,5951,
21.1699350,-41.4925490,5.42,6592,
28.3222800,40.7297900,5.42,8814,
30.7985400,0.1285070,5.42,9589,
35.5516500,-0.8848520,5.42,11046,
66.7620900,80.8241590,5.42,20776,
98.4561750,-36.2320290,5.42,31299,
101.1894150,28.9709320,5.42,32311,
113.4626850,-36.3383920,5.42,36778,
127.8788550,-19.5774620,5.42,41817,
137.0002200,29.6542350,5.42,44818,
154.1697450,13.7283340,5.42,50333,
176.8298100,-57.6964980,5.42,57512,
188.4121500,33.2475840,5.42,61309,
191.2826100,45.4402560,5.42,62223,La Superba
217.1738400,-6.9005360,5.42,70794,
246.1323150,-37.5660440,5.42,80390,
279.8965200,-43.1858780,5.42,91494,
309.4546650,11.3776760,5.42,101800,
321.9423000,66.8090960,5.42,105972,
347.1705000,2.1278830,5.42,114273,
29.9424900,-20.8245390,5.43,9326,
30.1117650,-8.5238730,5.43,9372,
35.5063800,-10.7775340,5.43,11029,
41.0214900,44.2970400,5.43,12768,
77.3318400,9.8295790,5.43,23983,
82.5425250,63.0672200,5.43,25769,
97.9585950,-8.1582350,5.43,31121,
131.6272800,-45.9125040,5.43,43082,
134.1742350,-85.6631520,5.43,43908,
146.5852800,-76.7761200,5.43,47956,
158.0490600,14.1372700,5.43,51585,
166.2258150,-35.8046780,5.43,54173,
167.1833550,-28.0806700,5.43,54477,
191.8930950,66.7903040,5.43,62423,Tianyi
229.7047650,-60.4963340,5.43,74941,
234.7061850,-52.3726950,5.43,76618,
238.9482600,37.9469580,5.43,78012,
239.6452800,-24.8314880,5.43,78246,
243.0304800,-8.5475760,5.43,79387,
257.4497850,-10.5233010,5.43,83962,
268.7964300,72.0051270,5.43,87728,
279.1628100,6.6718050,5.43,91237,
283.0684500,21.4251420,5.43,92614,
330.2092650,-28.4537360,5.43,108661,
332.6561700,-11.5649390,5.43,109472,
342.4428150,55.9027770,5.43,112731,
342.7589850,-39.1568340,5.43,112832,
344.8644000,0.9629270,5.43,113521,
357.2090550,62.2145160,5.43,117447,
14.4589650,28.9922170,5.44,4510,
44.3490000,-23.8621640,5.44,13782,
50.0817450,77.7347400,5.44,15547,
57.0867300,23.4212500,5.44,17776,
62.5938450,-6.9238520,5.44,19483,
78.0935550,73.9466740,5.44,24254,
79.8421950,-50.6059670,5.44,24829,
84.9576750,-32.6292160,5.44,26649,
93.9373500,12.5510670,5.44,29736,
101.5600500,79.5648110,5.44,32439,
103.6027650,-1.1269960,5.44,33184,
107.8483950,-0.3019280,5.44,34724,
118.2646200,-36.3637690,5.44,38497,
133.9814550,11.6260230,5.44,43851,
134.2358400,32.9104300,5.44,43932,
144.3027600,-53.6685080,5.44,47204,
161.7169050,-17.2968740,5.44,52737,
179.5634700,-56.3173100,5.44,58379,
197.0298150,-65.3060230,5.44,64094,
234.0504600,-44.3968230,5.44,76397,
241.5821250,67.8101340,5.44,78893,
244.8235200,-42.6739650,5.44,79963,
269.1989400,-4.0818230,5.44,87847,
276.7250400,-48.1172430,5.44,90414,
303.3078450,-1.0093390,5.44,99631,
307.8283950,49.2202970,5.44,101243,
346.2907800,-7.6938010,5.44,113996,
349.8741750,48.6253220,5.44,115152,
9.3384150,35.3995010,5.45,2942,
9.7912200,49.3545890,5.45,3083,
13.7512650,-69.5270840,5.45,4293,
39.7041450,21.9614080,5.45,12332,
46.3612050,25.2551740,5.45,14376,
56.2008900,24.2894700,5.45,17489,Celaeno
60.9858450,8.1972690,5.45,18975,
62.3243100,-16.3858750,5.45,19398,
63.7022850,-62.1918110,5.45,19805,
70.0142400,12.1976090,5.45,21735,
83.2141950,-38.5133710,5.45,25993,
104.1436650,-79.4201930,5.45,33384,
104.3913000,-24.6308410,5.45,33478,
112.9516500,17.0860460,5.45,36616,
126.4663050,-42.1530720,5.45,41323,
129.3285000,-62.8534650,5.45,42286,
129.8493900,-53.4397670,5.45,42459,
135.6844350,24.4529150,5.45,44405,
142.5213150,-51.5171640,5.45,46594,
163.4321400,-2.1292050,5.45,53273,
182.7660150,-23.6024230,5.45,59394,
187.0936200,-39.0411720,5.45,60855,
193.7432850,-85.1233690,5.45,63031,
225.7469850,-32.6432940,5.45,73624,
227.8165950,-55.3460320,5.45,74305,
238.6442250,20.3109680,5.45,77902,
244.1803050,-53.8111090,5.45,79754,
273.9726450,-44.2064610,5.45,89507,
291.3735900,-23.9624570,5.45,95503,
294.4471500,-4.6476400,5.45,96556,
317.1917850,-88.9564990,5.45,104382,Polaris Australis
329.0948850,-37.2536550,5.45,108294,
333.5781300,-27.7669080,5.45,109789,
337.4707050,78.8242850,5.45,111056,
344.3665500,20.7688320,5.45,113357,Helvetios
13.7420850,23.6283350,5.46,4288,
61.0903050,24.1059930,5.46,19009,
64.8050850,50.0486950,5.46,20156,
69.8321250,-14.3591920,5.46,21685,
80.0611350,41.0862120,5.46,24902,
82.5394800,-47.0776550,5.46,25768,
82.8105450,3.2921330,5.46,25861,
86.4751800,49.8262550,5.46,27196,
87.5699850,-79.3613620,5.46,27566,
91.6337400,-23.1108460,5.46,28943,
107.5805100,-27.4915200,5.46,34624,
108.3474900,51.4287450,5.46,34912,
109.0606500,-15.5856890,5.46,35180,
130.3315950,-78.9633590,5.46,42637,
141.7768200,-71.6018950,5.46,46358,
142.9012800,-73.0809130,5.46,46741,
161.3181900,-80.4695970,5.46,52595,
173.0864550,61.0825200,5.46,56290,
174.3917100,-47.7473090,5.46,56700,
191.0022150,-28.3239570,5.46,62131,
193.8310050,-42.9157320,5.46,63066,
204.8770800,52.9212080,5.46,66634,
206.9107800,-50.3206820,5.46,67304,
211.6784400,-9.3135150,5.46,68940,
231.5724900,34.3359960,5.46,75572,
231.8255550,-36.7675600,5.46,75647,
243.3142950,5.0210860,5.46,79488,
249.0940200,-42.8588610,5.46,81305,
253.5076500,-41.8063890,5.46,82676,
282.2103600,-43.6800470,5.46,92308,
283.7174100,41.6027230,5.46,92831,
289.4318100,23.0255400,5.46,94827,
290.1486900,-0.8921610,5.46,95073,
292.4674350,-26.9856150,5.46,95865,
294.3934050,-14.3018010,5.46,96536,
299.3077800,40.3678240,5.46,98194,
324.4392750,19.3186070,5.46,106787,
13.1692650,-24.0058440,5.47,4104,
44.9574600,47.2206930,5.47,13965,
53.0358150,48.0234760,5.47,16470,
67.5023850,83.3403790,5.47,20982,
67.6620300,15.6918790,5.47,21039,
73.0216350,63.5054210,5.47,22626,
73.7964750,-74.9368520,5.47,22871,
82.3187400,25.1502150,5.47,25695,
86.8591500,17.7291410,5.47,27338,
107.0918250,15.9306750,5.47,34440,
118.6779600,47.5645960,5.47,38639,
128.6506650,65.1451700,5.47,42080,
132.4131750,-40.3201580,5.47,43325,
137.3982000,-8.7876480,5.47,44961,
159.3628050,-58.7333390,5.47,52004,
165.0612600,45.5262760,5.47,53781,
184.7085150,75.1605610,5.47,60044,
187.3626750,24.1089250,5.47,60941,
187.7523450,24.5671680,5.47,61071,
200.1576450,-52.7478250,5.47,65112,
210.5949300,-27.4297730,5.47,68581,
222.6236550,37.2720470,5.47,72582,
240.0817050,-16.5333500,5.47,78400,
259.7648250,-46.6362350,5.47,84720,
268.8549450,26.0499910,5.47,87747,
272.6092200,-62.0021970,5.47,89042,
273.3029100,-41.3361110,5.47,89290,
275.9018400,-75.0442770,5.47,90133,
278.1805050,-14.8656620,5.47,90913,
278.2081500,30.5542090,5.47,90923,
310.0826100,-33.4318430,5.47,102014,
313.4745600,33.4378910,5.47,103145,
322.1868150,-69.5053860,5.47,106044,
336.5033100,70.7708980,5.47,110725,
337.1633550,-39.1317920,5.47,110936,
36.2044050,10.6105650,5.48,11249,
42.6683550,-35.6758490,5.48,13265,
58.1735700,-5.3612590,5.48,18141,
79.4176800,-13.5198260,5.48,24679,
95.3529750,-11.7732380,5.48,30214,
116.9863350,-12.1927050,5.48,38048,
118.5458700,-35.8772870,5.48,38593,
130.5674700,-48.0990900,5.48,42712,
136.3504200,48.5303140,5.48,44613,
174.6667350,-13.2019430,5.48,56802,
188.4447900,-9.4520770,5.48,61318,
222.8604300,59.2939850,5.48,72664,
224.1921300,-11.4097010,5.48,73133,
235.7116050,52.3609030,5.48,76957,
242.7063600,75.8775630,5.48,79280,
244.9798500,39.7085840,5.48,80008,
251.6998350,-39.3769620,5.48,82135,
252.5807550,7.2476830,5.48,82402,
254.2965600,-33.2594920,5.48,82960,
311.5835700,-39.1992620,5.48,102497,
313.3273500,45.1816730,5.48,103094,
321.0478800,-12.8781080,5.48,105668,
321.3206550,-3.5567470,5.48,105767,
11.5489350,-22.5220970,5.49,3607,
23.2335450,-36.8652310,5.49,7213,
26.5248000,-50.8162560,5.49,8240,
46.5330450,79.4185350,5.49,14417,
49.4472750,44.0250240,5.49,15338,
59.1195450,35.0808990,5.49,18434,
71.9011950,-16.9344560,5.49,22263,
87.4022550,-14.4836650,5.49,27517,
92.2411050,-22.4274120,5.49,29150,
116.5091250,-6.7725110,5.49,37901,
130.5791700,-53.1000560,5.49,42715,
139.1723700,-8.7447590,5.49,45526,
142.4771100,-26.5896160,5.49,46578,
154.0601550,29.3105010,5.49,50303,
161.6053350,14.1946450,5.49,52689,
187.9180650,-59.4239220,5.49,61136,
189.7804650,21.0625590,5.49,61724,
243.9052800,-8.3694420,5.49,79672,
272.0093850,36.4012640,5.49,88836,
273.5662500,-21.7131640,5.49,89369,
278.4728550,-24.0322830,5.49,91004,
286.1044050,-31.0470790,5.49,93667,
295.8897000,-15.4701050,5.49,97063,
314.2251150,-9.6975450,5.49,103401,
334.4611350,-77.5115530,5.49,110078,
354.4866750,18.4006670,5.49,116611,
356.9856000,-2.7615980,5.49,117375,
5.1626700,-69.6249130,5.50,1647,
15.6101100,-31.5520050,5.50,4852,
15.7045650,31.8042630,5.50,4889,
21.6736500,19.2404220,5.50,6732,
30.7414950,33.2841350,5.50,9570,
50.3500500,-23.6351350,5.50,15643,
51.0769800,24.7240630,5.50,15861,
64.8587400,21.1423070,5.50,20171,
74.1007800,-5.1713560,5.50,22958,
77.0275950,24.2651750,5.50,23900,
78.6835350,5.1561510,5.50,24450,
83.0589300,17.0581280,5.50,25950,
91.9702500,-42.1540430,5.50,29064,
105.8129250,-59.1781090,5.50,34000,
110.0893200,-52.3115240,5.50,35564,
149.9654250,56.8118070,5.50,49005,
158.8035750,-39.5625890,5.50,51821,
161.6022600,18.8915230,5.50,52686,
173.7370950,-49.1364900,5.50,56497,
204.2959650,71.2422520,5.50,66435,
206.4846600,-12.4265280,5.50,67172,
233.1529200,-19.6704600,5.50,76106,
233.2414050,-1.1863990,5.50,76133,
242.4691350,-33.5458050,5.50,79199,
248.5806600,-70.9880970,5.50,81141,
248.9366250,-65.4953990,5.50,81252,
272.6679150,3.3242560,5.50,89065,
295.9288500,25.7719290,5.50,97077,
305.5143000,24.4460990,5.50,100435,
321.7568100,-42.5479300,5.50,105913,
329.8246050,-38.3950960,5.50,108543,
352.0149000,-87.4822140,5.50,115836,
8.9215050,-48.0009070,5.51,2802,
11.7560700,11.9738490,5.51,3675,
17.0925000,5.6498190,5.51,5346,
21.7148550,-13.0565120,5.51,6748,
34.2460200,-6.4221160,5.51,10642,
45.5642250,-71.9024570,5.51,14131,
48.9892650,-77.3884540,5.51,15201,
62.2915200,19.6092170,5.51,19388,
67.0553850,83.8077900,5.51,20860,
74.3430900,17.1536770,5.51,23043,
94.5571950,-19.9669740,5.51,29941,
126.8199000,-70.0934820,5.51,41451,
144.5060400,-43.1909440,5.51,47267,
160.0477200,-65.1002090,5.51,52221,
160.7578650,26.3255770,5.51,52422,
165.8119950,-11.3034700,5.51,54029,
182.2274550,-41.2316050,5.51,59232,
206.7491550,38.5426970,5.51,67250,
217.5359850,-45.3213550,5.51,70915,
224.3885400,-0.1676120,5.51,73193,
230.0357100,29.6162090,5.51,75049,
252.8538750,1.2159470,5.51,82480,
260.0880450,46.2407800,5.51,84835,
267.5953800,29.3221430,5.51,87308,
282.8956800,52.9751170,5.51,92549,
283.1134350,-46.5951190,5.51,92630,
284.8491750,-12.8405170,5.51,93225,
285.1810800,55.6583010,5.51,93340,
288.3146850,-12.2825840,5.51,94437,
296.5050750,-31.9085710,5.51,97260,
299.6582400,30.9836650,5.51,98325,
301.0346400,7.2779660,5.51,98823,
302.6397300,26.9041690,5.51,99404,
302.9499000,26.8089900,5.51,99518,
314.6080650,10.8392860,5.51,103527,Musica
319.8153750,58.6235020,5.51,105259,
325.7769750,41.1549700,5.51,107235,
337.4914050,4.4316900,5.51,111062,
344.8989900,-29.4623110,5.51,113532,
25.6218750,-53.7408340,5.52,7978,
42.8732700,15.0820710,5.52,13327,
56.9835000,-30.1678820,5.52,17738,
62.1524550,38.0397330,5.52,19335,
73.7630550,55.2591090,5.52,22854,
79.0172250,11.3413540,5.52,24555,
81.9400350,15.8740520,5.52,25555,
89.0872650,-31.3824400,5.52,28098,
99.1472100,-5.2111430,5.52,31583,
120.6866100,-41.3098280,5.52,39360,
121.2654450,-53.1079210,5.52,39566,
123.3926700,-50.1960720,5.52,40282,
125.9521350,53.2197120,5.52,41152,
126.6748050,-12.5346020,5.52,41395,
154.5316350,-28.9920000,5.52,50456,
156.0358500,33.7185310,5.52,50935,
157.4255550,84.2520090,5.52,51384,
166.7258700,1.9555250,5.52,54336,
185.0820000,26.6194820,5.52,60170,
203.2151850,-15.3630120,5.52,66091,
225.3326100,-2.7549270,5.52,73497,
225.7752450,35.2057950,5.52,73634,
229.0958850,-22.3994160,5.52,74732,
261.7047000,20.0809770,5.52,85385,
271.9514250,-17.1541590,5.52,88816,
275.8701000,-36.2379870,5.52,90124,
289.3009350,-66.6610480,5.52,94789,
312.7531650,-37.9133320,5.52,102916,
327.6967200,-69.6294160,5.52,107835,
328.1246700,28.7935380,5.52,107975,
332.6619300,70.1325730,5.52,109474,
336.7721250,65.1322700,5.52,110817,
341.4199650,-46.5473280,5.52,112381,
0.3338250,-50.3373730,5.53,107,
27.9971400,55.1473850,5.53,8704,
39.0001950,-7.8315970,5.53,12107,
49.4385450,-62.5753220,5.53,15330,
55.1597250,-5.2107060,5.53,17167,
66.8227050,22.9963370,5.53,20789,
67.1338350,1.3808210,5.53,20884,
70.7664600,-70.9310270,5.53,21949,
71.0332500,-18.6665860,5.53,22028,
82.7817750,-20.8636590,5.53,25853,
84.2655600,17.0403240,5.53,26382,
96.6077100,56.2850960,5.53,30651,
122.6659650,-13.7992070,5.53,40035,
150.1828650,-82.2146700,5.53,49065,
178.9188900,15.6468180,5.53,58159,
196.5941700,22.6161870,5.53,63950,
208.3865550,-35.6642480,5.53,67819,
213.3183900,-53.6656740,5.53,69462,
213.5215950,12.9594440,5.53,69536,
213.8503650,-18.2006900,5.53,69658,
233.2300950,-16.8528440,5.53,76126,
237.2366550,-3.8185130,5.53,77464,
240.1984650,-8.4113530,5.53,78436,
244.8863700,-30.9067160,5.53,79980,
246.3507000,37.3940790,5.53,80460,
249.0476100,52.9000480,5.53,81290,
254.5747650,-50.6411850,5.53,83057,
259.2652350,-32.6628400,5.53,84551,
265.7129100,-36.9455640,5.53,86698,
272.5242150,-30.7286660,5.53,89020,
286.6572000,28.6285950,5.53,93843,
289.9139550,12.3746800,5.53,94982,
310.2605850,32.3072870,5.53,102066,
316.0196850,-5.8230660,5.53,103981,
322.7470500,60.4594320,5.53,106227,
326.8554300,60.6926890,5.53,107586,
333.4550850,45.4406130,5.53,109745,
335.8785150,-24.7626610,5.53,110529,
343.6894800,-16.2719570,5.53,113148,
346.2174000,-68.8202260,5.53,113969,
351.6523500,-52.7216030,5.53,115713,
2.5091700,11.1458130,5.54,813,
24.2746500,12.1415350,5.54,7535,
80.7096600,41.0292600,5.54,25143,
87.6204450,14.3056080,5.54,27581,
90.3179100,-33.9118350,5.54,28524,
92.5433700,-40.3537920,5.54,29263,
94.2551250,-37.7374450,5.54,29842,
102.0511050,55.7041950,5.54,32609,
108.9588750,47.2399640,5.54,35136,
111.4090500,-79.0941880,5.54,36039,
138.2317800,-59.4139280,5.54,45219,
172.6209750,18.4098010,5.54,56146,
175.3325400,-43.0956670,5.54,57013,
180.1852050,-10.4460140,5.54,58576,
185.2119150,57.8641180,5.54,60212,
230.2817100,-5.8248530,5.54,75127,
236.9711700,-65.4422910,5.54,77390,
239.3107200,14.4144800,5.54,78132,
258.1357050,62.8743370,5.54,84183,
263.6931300,-11.2419990,5.54,86019,
265.4943150,15.9524300,5.54,86623,
298.0066350,24.9921620,5.54,97765,
299.4393600,16.7891630,5.54,98234,
313.9107150,12.5685580,5.54,103298,
314.8556550,59.4385940,5.54,103598,
329.2348800,12.0764920,5.54,108339,
349.5410850,-40.8243610,5.54,115054,
1.4248350,13.3962660,5.55,476,
8.4210150,-29.5582780,5.55,2661,
12.4714950,27.7102860,5.55,3885,
16.4237850,21.4654420,5.55,5132,
24.5315250,57.9776310,5.55,7617,
36.8657250,31.8012800,5.55,11432,
48.1098600,6.6608830,5.55,14915,
50.5495500,27.6075530,5.55,15696,
54.9630150,3.0568630,5.55,17103,
55.2827250,37.5801980,5.55,17203,
65.0479650,50.9209330,5.55,20234,
79.5653850,42.7921110,5.55,24738,
88.7187000,-39.9578570,5.55,27955,
95.1510000,-34.1441440,5.55,30143,
96.8149650,-0.2759990,5.55,30720,
96.8352150,2.9082880,5.55,30728,
106.5483300,34.4739670,5.55,34267,
111.9965100,-29.1558960,5.55,36258,
115.5134100,14.2085030,5.55,37521,
124.8843000,75.7569070,5.55,40793,
132.8933850,-7.1772260,5.55,43496,
159.7737150,53.6683000,5.55,52136,
171.0465000,-72.2566080,5.55,55657,
192.4373100,-71.9862600,5.55,62608,
206.1242700,-16.1790720,5.55,67057,
215.0404350,-43.0588430,5.55,70054,
219.0793200,-46.2454510,5.55,71419,
220.4313450,11.6606620,5.55,71837,
246.4311000,78.9638540,5.55,80480,
250.4737050,-19.9243770,5.55,81754,
251.8319250,-58.3414410,5.55,82171,
260.4317400,39.9746490,5.55,84949,
292.8305850,50.3067060,5.55,96014,
313.0362300,-5.5070590,5.55,103005,
314.5810050,44.4717110,5.55,103519,
316.6063050,-41.3859650,5.55,104177,
330.5190600,58.0003660,5.55,108772,
330.8185800,-6.5224060,5.55,108868,
336.6427950,-16.7421380,5.55,110778,
345.3307500,-28.8539600,5.55,113669,
348.9071550,70.8880800,5.55,114831,
353.6564250,40.2364410,5.55,116354,
356.7579900,57.4513590,5.55,117299,
14.1956550,60.3628360,5.56,4440,
16.9881600,20.7391130,5.56,5310,
17.8564200,64.2026770,5.56,5566,
44.9215050,-2.4649520,5.56,13951,
53.9902800,-11.1937820,5.56,16780,
56.2354050,-0.2967200,5.56,17506,
70.0283550,-24.4823680,5.56,21743,
82.0638900,-37.2307670,5.56,25608,
92.3938500,-14.5846190,5.56,29205,
95.6593500,-69.9840430,5.56,30321,
105.9889200,-43.6080390,5.56,34065,
126.6830850,12.6546120,5.56,41400,
130.0728150,-53.0153980,5.56,42535,
135.3369300,-41.8642540,5.56,44299,
138.1272000,-43.6132620,5.56,45189,
140.4624000,-42.1948600,5.56,45924,
143.6360400,-5.9149480,5.56,46982,
145.9260900,-53.8912820,5.56,47717,
147.7316250,-62.7451160,5.56,48310,
174.5858400,43.6254290,5.56,56770,
178.0430550,-56.9877410,5.56,57870,
186.7153800,-32.8301210,5.56,60735,
205.2338550,-85.7860430,5.56,66753,
216.2763900,-68.1953330,5.56,70492,
230.6557200,39.5814630,5.56,75257,
256.5752100,22.0841530,5.56,83692,
265.6181850,24.5640580,5.56,86667,
273.9115800,42.1593450,5.56,89482,
283.8792000,-16.3766350,5.56,92882,
284.3191200,2.5353460,5.56,93051,
287.0695950,-19.2902890,5.56,93996,
298.6294800,24.3193880,5.56,97961,
337.1563650,-67.4890590,5.56,110935,
348.8927400,-3.4963800,5.56,114822,
349.8499050,-5.1243520,5.56,115142,
350.6355300,60.1334850,5.56,115395,
351.2118000,32.3848820,5.56,115591,
351.7498500,87.3075040,5.56,115746,
1.6105500,64.1961680,5.57,531,
2.2600800,18.2119630,5.57,729,
8.6156100,-52.3730900,5.57,2711,
9.3358950,-24.7672670,5.57,2941,
12.0044400,-21.7224920,5.57,3741,
17.4550050,19.6584080,5.57,5454,
17.9224350,65.0188540,5.57,5589,
25.5853200,68.0430210,5.57,7965,
29.9117700,-42.0305320,5.57,9313,
33.5604900,-67.8414410,5.57,10418,
33.9282600,25.0430430,5.57,10535,
35.2424850,50.1514660,5.57,10944,
52.4001150,-12.6747370,5.57,16263,
72.3035250,31.4373750,5.57,22393,
98.4006900,14.1551630,5.57,31277,
117.2779950,-56.4103600,5.57,38152,
134.1561150,64.6038310,5.57,43903,
144.1785450,31.1617340,5.57,47168,
157.3974150,-30.6070650,5.57,51376,
158.3788050,34.9886950,5.57,51685,
162.8489100,59.3201190,5.57,53064,
190.4879850,6.8066170,5.57,61968,
197.1352800,-8.9843850,5.57,64122,
204.8942400,10.7462690,5.57,66640,
215.5821750,-34.7867920,5.57,70243,
235.8174150,-84.4652730,5.57,76996,
235.9971000,32.5158070,5.57,77048,
236.3478450,5.4473150,5.57,77163,
242.3273100,-57.9343180,5.57,79153,
250.3350600,-48.7629570,5.57,81702,
254.2001550,-23.1503460,5.57,82925,
262.8388950,2.7245070,5.57,85749,
272.4958050,36.4662840,5.57,89008,
291.5798100,-21.7766930,5.57,95564,
292.3423050,14.5960190,5.57,95822,
311.9513850,6.0082090,5.57,102633,
323.3480100,-44.8487000,5.57,106429,
326.6337450,-11.3659540,5.57,107517,
327.0654450,-47.3036150,5.57,107649,
330.7361100,44.6498630,5.57,108845,
348.3164700,57.1683550,5.57,114622,
359.2853400,55.7057050,5.57,118077,
0.4042350,61.2228010,5.58,124,
6.0652200,52.0199140,5.58,1921,
16.5214500,-9.8393540,5.58,5164,
24.7157700,-21.2753840,5.58,7679,
34.5314100,19.9011640,5.58,10732,
44.1089400,18.0231190,5.58,13702,
52.2180000,49.8483840,5.58,16210,
64.9904250,14.0352010,5.58,20219,
67.5358200,15.6378400,5.58,20995,
72.7305900,-53.4615080,5.58,22531,
97.8261600,-51.8259530,5.58,31079,
108.7131900,-27.0379960,5.58,35044,
114.6369000,35.0485500,5.58,37204,
115.3017300,48.1315330,5.58,37441,
125.3384250,-20.0790580,5.58,40944,
126.6154500,27.8935830,5.58,41377,
146.6265600,-44.7550600,5.58,47963,
156.7038600,-54.8773020,5.58,51140,
157.3707450,-29.6638320,5.58,51364,
166.7079900,-70.8779300,5.58,54327,
171.4015650,16.4565390,5.58,55765,
178.7630550,8.4439430,5.58,58110,
188.3927400,-12.8302030,5.58,61296,
195.9421200,-20.5834970,5.58,63738,
217.1579550,49.8448510,5.58,70791,
268.3477950,-34.8951250,5.58,87569,
273.9193350,-63.0553660,5.58,89487,
276.2559900,-30.7565700,5.58,90260,
283.4314950,36.9717210,5.58,92728,
283.8643500,6.6152900,5.58,92872,
288.8337150,15.0836510,5.58,94624,
304.6193700,36.9998030,5.58,100108,
305.5223400,45.7949940,5.58,100437,
320.2682550,23.8559660,5.58,105411,
332.3068350,33.1723370,5.58,109352,
333.4351200,-25.1809050,5.58,109737,
349.1760750,53.2134760,5.58,114924,
350.2064550,30.4149210,5.58,115271,
1.1719650,-71.4368910,5.59,377,
7.9215750,52.8395260,5.59,2497,
12.3567300,-13.5612740,5.59,3849,
13.7200050,83.7074350,5.59,4283,
15.3261000,-38.9165270,5.59,4770,
30.7507800,64.3900180,5.59,9573,
43.9867800,61.5211380,5.59,13665,
55.8909750,-10.4856610,5.59,17395,
61.4059200,-27.6518070,5.59,19095,
69.1901550,-62.0771540,5.59,21479,
98.8509150,-36.7798790,5.59,31457,
104.6495850,-25.4141570,5.59,33575,
110.2428600,-14.3604890,5.59,35615,
113.2986150,3.2903790,5.59,36723,
